SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
192.168.68.63,1.1.1.1,33318,443,2024-07-22 09:30:29,45.071085,132,2.928706952583901630058384439,132,2.928706952583901630058384439,0.0,0.0,66.0,66.0,66,-10,-10,0.0,507.4957637839181875,22.52766662981140147491530131,22.53588425,22.536226,0.0,-0.00004551070542935246072218443792,1.000364779021442,0.9996353539937711330282192637,4.6717225E-7,0.0006835,0.0157545,0.0157545,0.015071,0,1.0000000000000027,0.04338442984544098511536386429,True
1.1.1.1,192.168.68.63,443,47024,2024-07-22 09:31:31,86.095428,11298,131.2264804584048295804975846,5586,64.88149405564253655838728161,26936.171875,164.12242953051847,175.875,113.0,66,1.149294465964052,0.6694697386231954,0.9331765716020951,727.2299541169456974826388882,26.96720145133613410191018605,47.72324110416666666666666667,52.5624055,57.625175,-0.5383388859870258081988850652,-0.3671843336692515,0.5650748110857385946149888641,62.29767287490754325259515571,7.892887486522758183931996290,4.595309470588235294117647059,0.000108,1.7e-05,1.746585699505265177930343725,0.5822067625358625,1.717596505097274177397383976,True
192.168.68.63,1.1.1.1,33318,443,2024-07-22 09:31:59,0.015266,66,4323.332896633040744137298572,66,4323.332896633040744137298572,0.0,0.0,66.0,66.0,66,-10,-10,0.0,0.000058262689,0.007633,0.007633,0.007633,0.0,0,1.0,1,0E-12,0.000000,0.015266,0.015266,0.015266,-10,-10,0,True
192.168.68.63,1.1.1.1,33318,443,2024-07-22 09:32:44,0.034971,66,1887.278030368019215921763747,66,1887.278030368019215921763747,0.0,0.0,66.0,66.0,66,-10,-10,0.0,0.00030574271025,0.0174855,0.0174855,0.0174855,0.0,0,1.0,1,0E-12,0.000000,0.034971,0.034971,0.034971,-10,-10,0,True
192.168.68.63,1.1.1.1,47024,443,2024-07-22 09:32:57,95.526910,6047,63.30153461469652896759666988,10627,111.2461399620274538347362016,25452.735677083332,159.53913525239923,173.6875,121.0,66,0.9907443697117756,0.6749911225833884,0.918541260899024,469.1036172510627183159722212,21.65879999563832526033178234,52.43342710416666666666666667,44.119749,95.523685,1.151542759410616237527892616,-1.9895034768551765,0.4130723698950662407830482310,0.0005142545037155555555555555555,0.02267718024172219599451817905,0.02459753333333333333333333333,0.014523,9e-06,1.332775930598005364300701813,1.0842853066932268,0.9219290379410210235654325388,True
192.168.68.63,1.1.1.1,33318,443,2024-07-22 09:33:29,0.014993,66,4402.054292002934702861335290,66,4402.054292002934702861335290,0.0,0.0,66.0,66.0,66,-10,-10,0.0,0.00005619751225,0.0074965,0.0074965,0.0074965,0.0,0,1.0,1,0E-12,0.000000,0.014993,0.014993,0.014993,-10,-10,0,True
192.168.68.63,1.1.1.1,33318,443,2024-07-22 09:34:14,0.014899,66,4429.827505201691388683804282,66,4429.827505201691388683804282,0.0,0.0,66.0,66.0,66,-10,-10,0.0,0.00005549505025,0.0074495,0.0074495,0.0074495,0.0,0,1.0,1,0E-12,0.000000,0.014899,0.014899,0.014899,-10,-10,0,True
1.1.1.1,192.168.68.63,443,47024,2024-07-22 09:34:32,0.053210,1317,24750.98665664348806615297876,167,3138.507799285848524713399737,50826.888888888876,225.44819557691935,247.33333333333334,111.0,66,1.8141639987553402,0.8043237288695233,0.9115156155401052,0.0003909285468055555555555555555,0.01977191307905119118485056878,0.009003166666666666666666666667,0.0000145,0.0,1.363853861393468990824923954,0.45535131732931466,2.196106526857349212482708171,0E-12,0.000000,0.000029,0.000029,2.9e-05,-10,-10,0,True
192.168.68.63,1.1.1.1,33318,443,2024-07-22 09:34:59,0.012263,66,5382.043545625050966321454783,66,5382.043545625050966321454783,0.0,0.0,66.0,66.0,66,-10,-10,0.0,0.00003759529225,0.0061315,0.0061315,0.0061315,0.0,0,1.0,1,0E-12,0.000000,0.012263,0.012263,0.012263,-10,-10,0,True
1.1.1.1,192.168.68.63,443,47024,2024-07-22 09:35:20,76.973481,9978,129.6290601694367960310902400,5384,69.94616756386527458723089320,27403.819160997722,165.54098936818556,182.88095238095238,121.0,66,1.1214313618119214,0.7060544510882034,0.9051844230521799,603.3636333908689914965986393,24.56346134792222216663046714,42.17748664285714285714285714,37.923703,14.921757,0.5195257601449922561391085477,1.1096045975280537,0.5823832405168244527447762488,23.39095809259797633136094675,4.836419966524616887156168426,2.286456153846153846153846154,0.000066,2.2e-05,1.418233013058079115102407430,0.47275343532442515,2.115247195267248292302874806,True
192.168.68.63,1.1.1.1,33318,443,2024-07-22 09:35:44,39.519073,264,6.680318640065266713113437656,303,7.667183893711272023005195491,166.359375,12.89803764143988,70.875,66.0,66,1.1338934190276817,0.3779644730092272,0.18198289441185014,292.552638536027,17.10417020892937091798426839,29.631514,39.5023575,0.0,-1.731304713311408585187489359,1.7324145888428206,0.5772290342278619620308388019,0.00001415077422222222222222222222,0.003761751483314949424999406464,0.009688666666666666666666666667,0.012248,0.00437,-2.041070505070673755096847041,1.4138803932841744,0.3882630719722303817174093233,True
192.168.68.63,1.1.1.1,47024,443,2024-07-22 09:36:53,63.533222,5648,88.89837194153320289658849665,10190,160.3885286976316107500419229,27131.140925009055,164.71533299911414,174.04395604395606,105.0,66,1.2575141874192257,0.6559435243623442,0.9464007641696796,553.1179046284148527955560922,23.51845880640172503043809165,28.55842093406593406593406593,23.357416,0.013174,0.6634369594809784562998267559,1.2137379906159462,0.8235209804036368695054290651,0.0003785257419288888888888888889,0.01945573802066857829966919682,0.01639893333333333333333333333,0.011849,0.000432,0.7015822265646922679875419511,0.8206799102851328,1.186402653465382604132943412,True
192.168.68.63,1.1.1.1,47024,443,2024-07-22 09:38:40,0.013833,799,57760.42796211956914624448782,264,19084.79722402949468661895467,3768.320987654321,61.386651542939866,118.11111111111111,105.0,66,0.640747334228187,0.8488997168164397,0.519736466497139,0.00004699760676543209876543209877,0.006855480053609090529875188268,0.006168111111111111111111111111,0.000065,0.013833,2.670758749227827338497451961,-1.118067418904338,1.111439131059063908793916640,0E-12,0.000000,0.013767,0.013767,0.013767,-10,-10,0,True
1.1.1.1,192.168.68.63,443,47024,2024-07-22 09:38:40,47.857632,11862,247.8601532144340112774489135,5605,117.1182059321280250556483864,27457.70110000001,165.7036544557784,174.67,121.0,66,0.9716744059073782,0.6558093142659139,0.9486669402632302,312.9410666815227156,17.69014038049225644414467003,28.22297162,33.5242205,0.003554,-0.8990175486418301005185078576,1.5952059742340354,0.6267993540395395275582490215,14.441978916127109375,3.800260374780537241471492081,1.898170875,0.000092,1.2e-05,1.498380653806869417890926698,0.4994812691247814,2.002064421508172830579065797,True
192.168.68.63,1.1.1.1,47024,443,2024-07-22 09:39:28,96.153059,6645,69.10856575036265876886974548,10429,108.4624879173110862754766856,23852.0524,154.44109686220182,170.74,121.0,66,0.9661936041100495,0.6781873615767764,0.9045396325536008,987.4053959408318931,31.42300742992038776346993439,49.40178663,63.558970,14.145377,-1.351606786992622508482209230,1.1219934854621685,0.6360702633138834672034600136,0.0005097231225709876543209876544,0.02257704857971891006846805135,0.01942261111111111111111111111,0.013433,0.000325,0.7958893860677093793262374424,0.8458860795589821,1.162410576547209813397400293,True
1.1.1.1,192.168.68.63,443,47024,2024-07-22 09:41:04,48.043834,8101,168.6168510198415888290680548,3720,77.42929092628202819949798345,29598.35878054926,172.0417355775896,187.63492063492063,121.0,66,1.1619550409302066,0.7070082165037457,0.9168961459595758,183.3827987478643628117913835,13.54189051601970243944745075,36.14543828571428571428571429,41.997548,29.066488,-1.296445952069134252427249677,0.522744610683425,0.3746500570549685687906373360,76.14193842811097520661157028,8.725934816861227001278452957,3.934455545454545454545454545,0.000086,2.6e-05,1.352646895041703728265735745,0.45088917440134907,2.217825240633929851448384126,True
1.1.1.1,192.168.68.63,443,47024,2024-07-22 09:42:38,15.914525,3026,190.1407676320845265567146993,2688,168.9023077974366184350459722,17805.218407596785,133.43619601741045,154.43243243243242,121.0,66,0.7516498543184692,0.6627319653274135,0.8640425713412998,15.33383124764691161431701972,3.915843618895794415444219111,12.88304129729729729729729730,15.893211,10.905775,-2.306146513239608880711923403,0.5049400562770313,0.3039533545326203346282127404,16.82428434635147222222222222,4.101741623548644759543550014,2.634703166666666666666666667,0.000927,2.6e-05,1.926335012092770815293755096,0.6423313334854235,1.556813562697472027510581684,True
1.1.1.1,192.168.68.63,443,47024,2024-07-22 09:42:53,57.041753,8689,152.3270156160873947895675647,4081,71.54408455855134746647775709,31059.19764755304,176.23619845977456,185.07246376811594,105.0,66,1.363042288722409,0.6756413540961275,0.9522551052250936,479.2068523870746859903381632,21.89079378156659457571949099,29.30708166666666666666666667,21.998439,0.001023,1.001604976904171954433727171,1.3387389675811658,0.7469455345485585847556921306,46.49924909291320408163265304,6.819035789091680964825058468,2.490266285714285714285714286,0.000043,4e-06,1.095561027717963638746232621,0.36519272852298623,2.738275753163388995793875473,True
1.1.1.1,192.168.68.63,443,47024,2024-07-22 09:44:37,15.711692,2300,146.3877983351506635949839139,1963,124.9388035356090228856319230,16956.507804370456,130.21715633652295,137.51612903225808,101.0,66,0.841274607576793,0.5492066563597614,0.9469227882787264,47.40439907047386888657648284,6.885085262396818632920730402,6.432577741935483870967741935,1.479998,1.477905,2.157960091932719603745263004,0.7196240210699548,1.070346218672388837749049897,30.71847605897576,5.542425106302814084061734512,3.1305042,0.043553,1.6e-05,1.670902794783570522575036262,0.5648228239367685,1.770457649059475494095083633,True
1.1.1.1,192.168.68.63,443,47024,2024-07-22 09:44:52,60.421603,11236,185.9599785858048155392368521,6773,112.0956688289120697443263794,28836.3619,169.8127259659888,180.09,121.0,66,1.0439146948003462,0.6718577736208693,0.9429325668609517,323.5119592802834384,17.98643820438842300586065293,9.76593496,0.456828,1.152371,1.552687672937166052985760092,0.4788921442989428,1.841752815071832406086457587,26.93853140439305859375,5.190234234058522583987350647,1.3475039375,0.0000195,3e-06,0.7788575871919732016933423951,0.25962237477793304,3.851739567965843204808706280,True
192.168.68.63,1.1.1.1,47024,443,2024-07-22 09:45:53,63.728618,9872,154.9068583285455837124853390,13074,205.1511614452395625462959200,53359.5484,230.9968579872895,229.46,121.5,66,1.4020969931020506,0.7076286726332629,1.006697716322189,683.72687889055926,26.14817161658840076842743681,23.1726174,5.9592265,1.742764,1.974905682018679771354629679,0.8195545644348189,1.128408205479127306888838410,0.00028662549864,0.01693001767984900835614417390,0.0150816,0.012383,0.000283,0.4781920582183469406128339673,0.8741042259875527,1.122561112869258457732878070,True
1.1.1.1,192.168.68.63,443,47024,2024-07-22 09:46:56,79.988216,12530,156.6480742613386951898014578,6499,81.24946804664327055375256775,30023.305900000003,173.27234603363573,190.29,122.0,66,1.1823583202378438,0.7173100777193422,0.9105698987526183,457.15634472876921,21.38121476270160871796746572,37.7013301,29.0279745,21.492642,1.216959236824589676231457243,0.7580807863300262,0.5671209664483855628734824324,32.32075409813149691358024691,5.685134483733124225026602223,2.616359055555555555555555556,0.000039,6e-06,1.380611169203630459339686986,0.4602095276799039,2.172918304795114365153263134,True
192.168.68.63,1.1.1.1,47024,443,2024-07-22 09:48:16,45.013435,6786,150.7549912598316480401906675,11123,247.1040035047314207413853220,26698.0019,163.39523218258236,179.09,121.0,66,1.0665549886135348,0.6921254585545685,0.9123637957595754,236.5300850626263084,15.37953461788185281238092016,24.12187454,25.367949,24.608413,-0.2430647918080402230777915148,-0.03163544750140216,0.6375762626730688904570067530,0.0003825221789999999999999999999,0.01955817422460491325909650205,0.01955866666666666666666666667,0.0142545,7.1e-05,0.8135984380373031448076454912,0.9963949826231966,0.9999748223092020549677807986,True
1.1.1.1,192.168.68.63,443,47024,2024-07-22 09:49:01,48.007864,10826,225.5047214764647725214352382,5927,123.4589399770004347621048085,26849.2691,163.85746580488788,167.53,101.0,66,1.2180708338163877,0.6196238877567906,0.9780783489816026,228.90066022174591,15.12946331572094826895980459,28.7087147,33.571032,33.56707,-0.9641420581550154908546270753,-0.3211188129159682,0.5269989783179303484791607403,20.66521663278200554016620498,4.545901080400013009082700340,2.142872315789473684210526316,0.000040,4e-05,1.414130407519283392124415762,0.4713768025064279,2.121405483147146453566511747,True
192.168.68.63,1.1.1.1,47024,443,2024-07-22 09:49:50,7.372629,7841,1063.528356031478052130386596,11409,1547.480552730918645167144583,28562.59,169.0047040765434,192.5,122.0,66,1.2514444562691591,0.7484998757354546,0.8779465146833423,8.58958823654307,2.930799931169487044895674617,4.8649081,6.3580345,0.25922,-1.528381092261244223837883764,1.571478165745069,0.6024368540835307957606999024,0.0003197086895306122448979591837,0.01788039959090993706917293782,0.01919357142857142857142857143,0.0161675,4e-06,0.5077187587199942210582286423,1.0732182651179143,0.9315827258856727288467907017,True
192.168.68.63,1.1.1.1,47024,443,2024-07-22 09:49:57,4.967112,7302,1470.069529336161536119982799,14094,2837.463701241284674072177152,32925.7184,181.45445268716884,213.96,121.5,66,1.5286480760998946,0.8154112385166213,0.8480765221871791,4.9604774447490776,2.227212932063092525182055501,1.84965968,0.4145665,0.016554,1.933034546459808347233366957,0.823049136259268,1.204120388277638470868357525,0.001073469520775623268698060941,0.03276384471907445829051658858,0.01568847368421052631578947368,0.011255,1.4e-05,0.4059481164885492981015691980,0.4784076416735414,2.088402312332603243815658104,True
1.1.1.1,192.168.68.63,443,47024,2024-07-22 09:50:02,5.778675,13949,2413.875153041138323231536641,7629,1320.198834507910550428947812,34559.6116,185.9021559853462,215.78,121.0,66,1.5295142678302946,0.805692646253153,0.8615356195446576,3.7936192838939475,1.947721562209020547865226747,1.33364145,0.3622945,0.194544,1.496128043422706893403101348,0.584835878033863,1.460453679067203968401871993,0.01127376626998765432098765432,0.1061779933413118065082182570,0.03112988888888888888888888889,0.000024,2.4e-05,0.8788795467879553990942876362,0.2929598489293184,3.410805406992944467710433035,True
192.168.68.63,1.1.1.1,47024,443,2024-07-22 09:50:08,38.389803,6677,173.9263939437251084617443856,10589,275.8284537172540322751851579,24569.7044,156.74726281501697,172.66,121.0,66,0.9887253991981819,0.6804584532099502,0.9078377320457371,177.0277356543001796,13.30517702453823722141670547,17.18270698,12.613519,25.591237,1.030242883256619264439154746,-0.6319743062788616,0.7743353267925096876334386207,0.0003782755670524691358024691358,0.01944930762398675043905174648,0.02152805555555555555555555556,0.0142115,0.000332,1.128557740512892797732490404,1.089810288640535,0.9034400516942013855380741837,True
1.1.1.1,192.168.68.63,443,47024,2024-07-22 09:50:46,40.168277,12557,312.6098737070549478634595156,6787,168.9641803655158024328501817,30484.546400000007,174.59824283193691,193.44,121.0,66,1.244686065994294,0.7299042529464054,0.9025963752684911,365.2790509684716491,19.11227487685523136139904739,20.55094853,22.2885545,39.495499,-0.2727471189896221598329861457,-0.9912242572934977,0.9299947809686442420085729926,58.78355563257907479224376737,7.667043474024330507418430702,1.861480631578947368421052632,0.000023,1.5e-05,0.7283606664885229944717887166,0.24278793225648534,4.118787670393852851514752979,True
1.1.1.1,192.168.68.63,443,47024,2024-07-22 09:51:26,23.188931,13355,575.9213307418095297277826218,6845,295.1839392682655358282794494,32708.02,180.8535871914074,202.0,122.0,66,1.3270403077269055,0.7519895077119131,0.8953147880762743,63.4297827301612931,7.964281683250617743685422003,7.65120337,3.5341845,14.054707,1.550806099183438496487073068,-0.8040277685641091,1.040918833039804265938028779,5.388582346664986149584487537,2.321332019911194467902226480,0.7772364736842105263157894737,0.000020,3e-06,1.004444603810631025738191825,0.33482219131839,2.986648334846862286655040440,True
192.168.68.63,1.1.1.1,47024,443,2024-07-22 09:51:50,26.035136,6702,257.4213555097234752297817841,11955,459.1871538523939341050494224,29210.605099999997,170.91110291610664,186.57,121.0,66,1.1509492165442112,0.7054544610784177,0.9160695873726036,37.3720153054008304,6.113265518967815158708712071,22.56680264,25.5672625,25.567262,-1.472433931107874402205335345,-0.4908112285799437,0.2708963966446872404033534842,0.001254612122006920415224913495,0.03542050425963640082328942669,0.02476458823529411764705882353,0.015558,1e-06,0.7797676877614806670307988538,0.6991314424485362,1.430288439407832849552540045,True
1.1.1.1,192.168.68.63,443,47024,2024-07-22 09:52:16,5.487053,12668,2308.707424550118251090339386,7310,1332.226971381541238985663160,32471.891600000003,180.19958823482366,199.78,122.0,66,1.2948975204978128,0.7423990327084828,0.9019901303174676,1.0651611859166796,1.032066463904665201867711921,1.58230002,1.171580,1.159391,1.193876657263245780763052116,0.40976917164810145,0.6522571262463013821283475184,0.0114349335502275,0.1069342487242861775930267586,0.02705635,0.000013,3e-06,0.7586909803722621199138014180,0.2529905088663687,3.952279177504954570480746982,True
192.168.68.63,1.1.1.1,47024,443,2024-07-22 09:52:21,21.346991,6159,288.5184146093470503641473405,12927,605.5654401128477545149103216,31570.800400000004,177.6817390729841,190.86,121.0,66,1.179524700137663,0.7027171202366094,0.9309532593156454,47.0445854976664379,6.858905561215027977329644630,10.16053061,8.8463415,8.846325,0.5748099743921229613001748361,0.19160573042898024,0.6750538750864535781689500397,0.001378852184719723183391003459,0.03713289895388889756849808160,0.03128352941176470588235294118,0.015331,1.1e-05,1.288819068360996692553565918,0.8421785072746,1.186979207656935163522371079,True
1.1.1.1,192.168.68.63,443,47024,2024-07-22 09:52:42,58.598049,11141,190.1257838806203257722795515,6233,106.3687291022265946089775105,25894.412399999997,160.91740862939596,173.74,121.0,66,0.9832373100438856,0.6695360117818747,0.9261966653010012,329.5585178095309896,18.15374666038751873823521313,28.76754152,31.1291525,31.1284,-0.3902683601649844604307009486,-0.13004800188996365,0.6310496379319215018633685848,23.32349946647633333333333332,4.829440906199840161093524853,2.693242666666666666666666667,0.0000305,1.8e-05,1.672996244684905594940373486,0.5576680031862931,1.793169611476960670369172645,True
1.1.1.1,192.168.68.63,443,47024,2024-07-22 09:53:41,68.433420,11594,169.4201458877840680766794937,6377,93.18546406127298621053865202,26939.6259,164.1329519018043,179.71,121.0,66,1.0730934767162001,0.6927920242854659,0.9133211947126163,518.7090435117082536,22.77518481838749543893711922,36.14128308,34.555828,65.400009,0.2088398086745693045058346261,-1.284675674569193,0.6301708981381160040136881388,23.19293063857336111111111111,4.815903927465057012119963028,2.054559833333333333333333333,0.0000275,2.1e-05,1.279842183904263839765006761,0.4266154109961199,2.344007630895664032557158283,True
1.1.1.1,192.168.68.63,443,47024,2024-07-22 09:54:49,11.121218,12190,1096.102962822956981870151273,6876,618.2776023273709768120722029,30517.484400000005,174.692542485362,190.66,121.0,66,1.1962731609880315,0.7135965750252082,0.9162516651912409,9.7427346897472636,3.121335401674620355953360005,8.61367358,9.7929045,9.278041,-1.133390778223320932296287862,-0.21284717420741178,0.3623698266117277636556736116,1.69235455339696,1.300905282254230836436624862,0.3720968,0.000014,5e-06,0.8580550907332359778781998817,0.28602528183699355,3.496147460161524733447384826,True
1.1.1.1,192.168.68.63,443,47024,2024-07-22 09:55:01,2.917836,12225,4189.748841264553593827754541,6911,2368.536134313237618563894612,30039.4304,173.31886914009104,191.36,121.0,66,1.2178708587660312,0.7232911258997046,0.905721515155158,0.7241603127464464,0.8509760941098441926312998479,1.47622244,1.282084,1.282084,0.6844085562817487264281219271,0.22813618542724948,0.5764551947265103168539423150,0.0427718546537475,0.2068135746360656568785482140,0.07135045,0.000014,4e-06,1.034793535079101579552202071,0.3449795310851809,2.898560200195873423062478429,True
192.168.68.63,1.1.1.1,47024,443,2024-07-22 09:55:05,43.317788,7051,162.7737778300221608730344218,11138,257.1230091434955081270539484,27071.337900000006,164.53369837209644,181.89,122.0,66,1.091995146147341,0.7043541909445948,0.9045780327236047,294.6783138999501984,17.16619683855309281184691517,16.90153296,9.9366215,10.928278,1.217202306166796743210900414,0.34796612296701795,1.015659164123127729110254338,0.0003171730014897959183673469387,0.01780935151794685415820046464,0.01539528571428571428571428571,0.0136395,6e-06,0.2957635564410707175039062656,0.8641126376093824,1.156805521408482922484649777,True
1.1.1.1,192.168.68.63,443,47024,2024-07-22 09:55:48,61.973835,11470,185.0781059458398854936119412,6369,102.7691767017484072108818181,27622.7979,166.20107671131376,178.39,121.0,66,1.0359138665452452,0.6762290727828317,0.9316726089540545,355.6464740419438019,18.85859151797778883902329367,20.90788941,13.4474705,41.452444,1.186793653633362507453775587,-1.0894002646175878,0.9019844685498453111926658919,43.78547284567427734375,6.617059229421652784828972620,3.5297958125,0.000025,1.2e-05,1.600304919505085326797091589,0.5334369377873186,1.874629463264924416879134314,True
1.1.1.1,192.168.68.63,443,47024,2024-07-22 09:56:50,31.142322,13907,446.5627193759026703275369126,6523,209.4577276543476751669319969,32090.07,179.1370146005565,204.3,122.0,66,1.3782746159443533,0.7720347484208345,0.8768331600614611,105.7759495574998459,10.28474353387092710444165657,9.58952021,8.9863355,0.277487,0.1759454792470578870602703922,0.9054220145920524,1.072498238561085122781305090,0.002563895282739795918367346939,0.05063492157335484526214199439,0.01407321428571428571428571429,0.0000275,1e-05,0.8321755331663494269759866714,0.2777374556676443,3.597964228026736879431482915,True
192.168.68.63,1.1.1.1,47024,443,2024-07-22 09:57:22,68.333267,6621,96.89277698372009639170332658,10228,149.6781940778566902121041571,24344.309900000007,156.02663202158791,168.49,121.0,66,0.9131133458055277,0.65687503903705,0.926029034492183,322.2082221659251499,17.95015939110082526121758810,25.15123301,30.7974665,3.113056,-0.9436518139442105670024589992,1.227742691851856,0.7136890419632283968577327454,0.0004533700877508650519031141868,0.02129248899849111233310575961,0.01905088235294117647058823529,0.013638,2.4e-05,0.7626467276782097975185337401,0.8935959696534076,1.117664190247013137149114333,True
1.1.1.1,192.168.68.63,443,47024,2024-07-22 09:58:30,40.500538,7808,192.7875624763305613372345819,4330,106.9121600310593404956744031,25285.04778393352,159.01272837082422,159.71052631578948,101.0,66,1.1076571086600209,0.5893272021422882,0.9956308581465348,145.8554673978787401315789474,12.07706369105830045641081436,15.47256425,11.057984,10.913357,1.096602708140513652741493437,0.37750958069183466,0.7805470053910618245718911369,24.26954311253276923076923077,4.926412803707457200604869315,2.069379,0.000021,3e-06,1.260161145109075408508779610,0.42005736881055833,2.380623754134673832393616305,True
192.168.68.63,1.1.1.1,45970,443,2024-07-22 09:58:41,0.121290,3494,28806.99150795613818121856707,3799,31321.62585538791326572677055,156612.359375,395.7427944700952,303.875,125.0,66,1.3559943667920673,0.6010848544153982,1.3023210019583553,0.0007482106061666666666666666667,0.02735343865342466712416316845,0.0521215,0.047312,0.067245,0.5274839548626016364219889224,-0.5528920949069241,0.5248014476449194118389372610,0.00006211769688888888888888888888,0.007881478090364071353318723806,0.01057633333333333333333333333,0.0117245,0.000514,-0.4370373121015536864015325697,1.2767063763884068,0.7451994790599203901779498700,True
1.1.1.1,192.168.68.63,443,47024,2024-07-22 09:59:10,45.963332,9768,212.5172300389362546649141973,4734,102.9951440422117352153668929,28918.802115045666,170.05529134680188,183.56962025316454,121.0,66,1.1038107622108035,0.6913611409679643,0.9263803624601675,308.8763325559219035410991828,17.57487788167877721658117404,27.65084091139240506329113924,39.964024,4.9e-05,-2.101838175748067659844256554,1.5733134589923625,0.6356001229039570785054013681,20.90438786959467455621301776,4.572131654884259187107727962,1.856293692307692307692307692,0.000031,1.1e-05,1.217985066325490031136052920,0.4059993964357273,2.463043253247449878513109270,True
192.168.68.63,1.1.1.1,45970,443,2024-07-22 09:59:27,16.198227,1164,71.85971649860197662373789428,1896,117.0498474925681681087689412,20911.34693877551,144.60756183123866,145.71428571428572,66.0,66,1.653736873193008,0.5512456243976693,0.9924048360967358,22.43626446122128344671201814,4.736693410093298770914467259,14.60600161904761904761904762,16.141716,16.141716,-0.9726496405783619930652209189,-0.32421654685945367,0.3242977464767769735163850240,0.0003417366473333333333333333333,0.01848612039702580032218354127,0.013795,0.0073775,0.000388,1.041457027570668703199637801,0.7252468182646387,1.340059470607162038578002267,True
192.168.68.63,1.1.1.1,47024,443,2024-07-22 09:59:56,0.018806,638,33925.34297564607040306285228,1636,86993.51270870998617462511964,31226.916666666668,176.71139370925314,189.5,121.0,66,1.1629131301975544,0.6988796670530315,0.9325139509723122,0.00005473420185416666666666666667,0.007398256676688547189991585082,0.01247725,0.014658,0.014658,-0.8842961640698717981475656616,-0.29476538802329044,0.5929396843606201037882213695,0E-12,0.000000,0.014640,0.014640,0.01464,-10,-10,0,True
192.168.68.63,1.1.1.1,45970,443,2024-07-22 10:00:29,0.013654,66,4833.748352131243591621502856,66,4833.748352131243591621502856,0.0,0.0,66.0,66.0,66,-10,-10,0.0,0.000046607929,0.006827,0.006827,0.006827,0.0,0,1.0,1,0E-12,0.000000,0.013654,0.013654,0.013654,-10,-10,0,True
192.168.68.63,1.1.1.1,47024,443,2024-07-22 10:00:43,47.912710,5566,116.1695925778358185124573417,9570,199.7382322978600041617349551,27659.916099773247,166.31270576769907,180.1904761904762,121.0,66,1.0676961074727231,0.686601036663875,0.9229827751378648,204.4585960762170623582766439,14.29890191854664979603428237,17.80844990476190476190476190,11.8314475,47.91256,1.254012882697515150489147273,-2.1053441912340847,0.8029279356157316890314731755,0.0003085347101155555555555555555,0.01756515613695351002858419380,0.01559753333333333333333333333,0.014290,4e-06,0.2233171153968650888691761899,0.8877537558876415,1.126149613632508774587276223,True
192.168.68.63,1.1.1.1,45970,443,2024-07-22 10:01:14,0.012588,66,5243.088655862726406101048618,66,5243.088655862726406101048618,0.0,0.0,66.0,66.0,66,-10,-10,0.0,0.000039614436,0.006294,0.006294,0.006294,0.0,0,1.0,1,0E-12,0.000000,0.012588,0.012588,0.012588,-10,-10,0,True
192.168.68.63,1.1.1.1,47024,443,2024-07-22 10:01:31,29.354136,2894,98.58917325994537873640702625,5354,182.3933772058561015047419553,25790.13827571845,160.59308290122104,168.3265306122449,105.0,66,1.1829873890246505,0.63717894173054,0.954056869805993,69.52733071606708871303623494,8.338305026566675601770862448,19.02839981632653061224489796,22.459938,22.459939,-1.234617169583114832879604420,-0.4115391764561551,0.4382031651138808956576832319,0.0006132527183305785123966942149,0.02476393987899701133492834640,0.02448018181818181818181818182,0.012924,6e-06,1.399960814956945347518782473,0.9882991938184704,1.011591337961568633195727194,True
192.168.68.63,1.1.1.1,45970,443,2024-07-22 10:01:59,0.016077,66,4105.243515581265161410710954,66,4105.243515581265161410710954,0.0,0.0,66.0,66.0,66,-10,-10,0.0,0.00006461748225,0.0080385,0.0080385,0.0080385,0.0,0,1.0,1,0E-12,0.000000,0.016077,0.016077,0.016077,-10,-10,0,True
192.168.68.63,1.1.1.1,47024,443,2024-07-22 10:02:46,12.839733,3312,257.9492891324142020710243741,5134,399.8525514510309521233813818,24960.209144409237,157.98800316609245,179.70212765957447,122.0,66,1.0956932141027003,0.719688364818686,0.8791660133561858,6.250149320344877320054323223,2.500029863890605071596527931,9.568978127659574468085106383,10.778965,8.340443,-1.451966902256218172544682437,0.49140818091976685,0.2612640378667135794144577032,0.00027636328475,0.01662417771650676260900191136,0.014749,0.013040,0.001868,0.3084062314197478501939567048,0.7748353163483074,1.127139312258916713607831810,True
